"","condition","director","matcher","dyad","trial_no","round_no","target","clue","guess","success","RT","symmetry","FAS_d","BAS_d","FAS_m","BAS_m","clue_rank","guess_rank","oc_c_ratio","clue_zipf","max_BAS","difficulty"
"1224",0,24,23,"12",44,3,"top","peak","maximum",0,24.77622604,"2",0.0103448275862069,0.150684931506849,0.0210526315789474,0.00342465753424658,6,60,1.5537518037518,3.77470772575321,0.234126984126984,"4"
"1225",0,23,24,"12",45,3,"character","personality","characteristic",0,25.82782912,"0",0.0684931506849315,0.0631578947368421,0.0634328358208955,NA,4,NA,2.01317296678121,4.20139017138564,0.127147766323024,"2"
"1226",0,24,23,"12",46,3,"age","old","elderly",0,22.06135917,"1",0.128919860627178,0.0644067796610169,0.246527777777778,0.0338983050847458,10,6,2.45740249905339,5.78399364420117,0.158273381294964,"2"
"1227",0,23,24,"12",47,3,"source","bibliography","story",0,18.71546388,"1",0.0109489051094891,0.0036231884057971,NA,0.0036231884057971,43,100,13.8,1.89389413347242,0.05,"1"
"1228",0,24,23,"12",48,3,"email","outlook","view",0,13.3028872,"0",NA,0.0795454545454545,0.0106007067137809,0.0833333333333333,7,1,2.89750398300584,3.30886748144324,0.230483271375465,"3"
"1229",0,23,24,"12",49,3,"term","semester","term",1,7.11533809,"2",0.0958904109589041,0.0721649484536082,0.0958904109589041,0.0721649484536082,1,3,1,3.84206249519955,0.0721649484536082,"1"
"1230",0,24,23,"12",50,3,"board","into","entry",0,39.93585205,"0",NA,NA,0.0104529616724739,0.0036231884057971,NA,72,NA,5.92605942826453,0.187074829931973,"3"
"1231",0,23,24,"12",51,3,"court","judge","guess",0,27.00076699,"0",0.11864406779661,0.101351351351351,0.00701754385964912,NA,15,NA,1.64444444444444,4.90078784142032,0.166666666666667,"3"
"1232",0,24,23,"12",52,3,"education","university","education",1,15.06818986,"1",0.0538720538720539,0.0931034482758621,0.0538720538720539,0.0931034482758621,1,3,1,NA,0.0931034482758621,"2"
"1233",0,23,24,"12",53,3,"risk","danger","accident",0,37.6522119,"0",0.0866425992779783,0.0272108843537415,0.0068259385665529,0.00340136054421769,12,46,3.56438127090301,4.63974932864615,0.096989966555184,"2"
"1234",0,24,23,"12",54,3,"kind","caring","concern",0,18.03057384,"0",0.0309278350515464,0.0592334494773519,0.0188679245283019,0.00348432055749129,25,54,2.93345848977889,3.84813664291175,0.173758865248227,"3"
"1235",0,23,24,"12",55,3,"goal","target","point",0,17.54711294,"1",0.013840830449827,0.0758620689655172,NA,0.00344827586206897,6,83,2.34551924943384,4.57896376286357,0.177935943060498,"3"
"1236",0,24,23,"12",56,3,"material","substance","chemical",0,30.93571711,"2",0.0212765957446809,0.0273972602739726,0.00684931506849315,0.0102739726027397,10,17,2.91493055555556,3.85412700660093,0.0798611111111111,"1"
"1237",0,23,24,"12",57,3,"skill","ability","capability",0,27.46380305,"1",0.0845070422535211,0.114068441064639,0.128113879003559,0.0152091254752852,2,14,1.09583333333333,4.28350314952441,0.125,"2"
"1238",0,24,23,"12",58,3,"date","dinner","meal",0,14.56578994,"1",0.0135593220338983,0.00333333333333333,0.118055555555556,0.04,278,5,29.3706293706294,5.30622865841799,0.0979020979020979,"2"
"1239",0,23,24,"12",59,3,"photo","picture","photo",1,6.58379984,"1",0.206293706293706,0.114478114478114,0.206293706293706,0.114478114478114,2,2,1.54881101376721,5.14076185537154,0.177304964539007,"3"
"1240",0,24,23,"12",60,3,"device","iphone","technology",0,5.90768504,"0",NA,0.0142857142857143,NA,0.0285714285714286,10,5,4.8014440433213,NA,0.0685920577617329,"1"
"1241",0,23,24,"12",61,4,"situation","opportunity","chance",0,62.89323998,"0",0.00760456273764259,0.00352112676056338,0.0833333333333333,0.158450704225352,183,1,41.2078431372549,4.6123958223397,0.145098039215686,"2"
"1242",0,24,23,"12",62,4,"couple","pair","socks",0,4.20436597,"1",0.115646258503401,0.129692832764505,0.023728813559322,0.0614334470989761,1,4,1,4.5708162590099,0.129692832764505,"2"
"1243",0,23,24,"12",63,4,"brand","company","building",0,18.3159411,"0",0.0308219178082192,0.00341296928327645,NA,NA,90,NA,38.6373626373626,5.16735840609377,0.131868131868132,"2"
"1244",0,24,23,"12",64,4,"picture","photo","picture",1,2.61932111,"1",0.114478114478114,0.206293706293706,0.114478114478114,0.206293706293706,4,1,1.19526352449501,4.35853269256746,0.246575342465753,"4"
"1245",0,23,24,"12",65,4,"bank","santander","bank",1,19.90497684,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.255555555555556,"4"
"1246",0,24,23,"12",66,4,"message","text","book",0,11.39659309,"1",0.114982578397213,0.0915492957746479,0.0101010101010101,0.123239436619718,2,1,1.1798445456982,NA,0.10801393728223,"2"
"1247",0,23,24,"12",67,4,"environment","nature","real",0,15.57815504,"1",0.0547945205479452,0.00671140939597315,0.00343642611683849,0.00335570469798658,72,101,17.7754385964912,4.65431661689563,0.119298245614035,"2"
"1248",0,24,23,"12",68,4,"review","literature","book",0,24.99935603,"0",0.0182481751824818,0.00340136054421769,0.0134680134680135,0.0918367346938776,97,2,25.5123966942149,3.80638189480475,0.0867768595041322,"1"
"1249",0,23,24,"12",69,4,"skin","epidermis","skin",1,19.53336787,"0",0.0106382978723404,NA,0.0106382978723404,NA,NA,NA,NA,2.49595412480038,0.23469387755102,"4"
"1250",0,24,23,"12",70,4,"treatment","save","money",0,40.78799891,"0",NA,NA,NA,0.110344827586207,NA,1,NA,5.20981202473737,0.0290909090909091,"1"
"1251",0,23,24,"12",71,4,"payment","rent","payment",1,15.044554,"0",0.028169014084507,0.0171821305841924,0.028169014084507,0.0171821305841924,21,13,2.98972602739726,4.53808645444378,0.0513698630136986,"1"
"1252",0,24,23,"12",72,4,"table","desk","study",0,22.14336205,"1",0.0168918918918919,0.0684931506849315,0.0102389078498294,0.0342465753424658,9,7,2.54355400696864,4.64208216047862,0.174216027874564,"3"
"1253",0,23,24,"12",73,4,"sense","feel","emotion",0,8.81724286,"1",0.0921501706484642,0.0740740740740741,0.00699300699300699,0.0774410774410774,3,2,2.22352941176471,5.79684838222857,0.164705882352941,"3"
"1254",0,24,23,"12",74,4,"difference","discrepancy ","mistake",0,39.1092689,"0",NA,NA,NA,NA,NA,NA,NA,NA,0.129166666666667,"2"
"1255",0,23,24,"12",75,4,"vehicle","car","vehicle",1,7.44352722,"1",0.292517006802721,0.0513698630136986,0.292517006802721,0.0513698630136986,3,3,1.08524970963995,5.68342196565441,0.0557491289198606,"1"
"1256",0,24,23,"12",76,4,"death","hell ","heaven",0,10.77842808,"0",NA,NA,NA,NA,NA,NA,NA,NA,0.286713286713287,"4"
"1257",0,23,24,"12",77,4,"weight","kilogram","weight",1,7.5436399,"0",NA,0.223776223776224,NA,0.223776223776224,2,1,1.21294642857143,1.89389413347242,0.271428571428571,"4"
"1258",0,24,23,"12",78,4,"software","mac","computer",0,23.5318799,"1",0.00344827586206897,0.00350877192982456,0.0348432055749129,0.178947368421053,107,1,36.3620689655172,4.45049812295845,0.127586206896552,"2"
"1259",0,23,24,"12",79,4,"chance","opportunity","chance",1,7.95076704,"1",0.0833333333333333,0.158450704225352,0.0833333333333333,0.158450704225352,1,1,1,4.6123958223397,0.158450704225352,"2"
"1260",0,24,23,"12",80,4,"director","ceo","executive",0,16.44006395,"0",0.00342465753424658,0.0140350877192982,0.03125,0.0245614035087719,4,9,4.42241379310345,NA,0.0620689655172414,"1"
"1261",0,23,24,"12",81,5,"look","see","visualize",0,17.1624651,"0",0.221476510067114,0.0983050847457627,0.228782287822878,0.023728813559322,13,11,2.3182031433263,6.40709175020568,0.227891156462585,"3"
"1262",0,24,23,"12",82,5,"location","position ","place",0,13.16123199,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.123188405797101,"2"
"1263",0,23,24,"12",83,5,"network","linkedin","profile",0,17.58446908,"1",NA,NA,0.00347222222222222,NA,NA,NA,NA,NA,0.0677966101694915,"1"
"1264",0,24,23,"12",84,5,"store","shop","browse",0,6.4118309,"0",0.123239436619718,0.169611307420495,0.0549828178694158,0.0106007067137809,5,15,1.24802311435523,4.72831483715396,0.211678832116788,"3"
"1265",0,23,24,"12",85,5,"news","bbc","news",1,30.39685416,"0",0.00338983050847458,NA,0.00338983050847458,NA,NA,NA,NA,NA,0.159863945578231,"2"
"1266",0,24,23,"12",86,5,"heart","pacemaker","device",0,29.09495091,"0",NA,NA,NA,NA,NA,NA,NA,2.88289874917096,0.306772908366534,"4"
"1267",0,23,24,"12",87,5,"method","way","route",0,27.07121992,"1",0.104477611940299,0.048951048951049,0.0666666666666667,0.0454545454545455,3,5,1.70238095238095,NA,0.0833333333333333,"1"
"1268",0,24,23,"12",88,5,"light","heavy","weight",0,10.58453608,"1",0.0333333333333333,0.0714285714285714,0.109215017064846,0.119047619047619,54,1,4.17454545454545,4.67439146405325,0.298181818181818,"4"
"1269",0,23,24,"12",89,5,"patient","sick","ill",0,32.81661606,"1",0.0567375886524823,0.00337837837837838,0.281786941580756,0.209459459459459,143,1,16.9142857142857,5.21807366319032,0.0571428571428571,"1"
"1270",0,24,23,"12",90,5,"record","notes","study",0,20.29524899,"1",NA,NA,0.00341296928327645,0.0449826989619377,NA,5,NA,4.39082378154564,0.199312714776632,"3"
"1271",0,23,24,"12",91,5,"article","newspaper","magazine",0,19.18467212,"1",0.148275862068966,0.0378006872852234,0.0406779661016949,0.0103092783505155,3,19,1.52622377622378,4.37426044300523,0.0576923076923077,"1"
"1272",0,24,23,"12",92,5,"role","responsibility","duty",0,14.38333082,"1",0.0278745644599303,0.00373134328358209,0.0638297872340425,0.0447761194029851,28,1,11.8503401360544,4.54879229470539,0.0442176870748299,"1"
"1273",0,23,24,"12",93,5,"staff","employee","work",0,7.37998891,"0",0.023972602739726,0.0348432055749129,NA,0.0940766550522648,3,3,2.665,4.06342162302572,0.0928571428571429,"1"
"1274",0,24,23,"12",94,5,"example","eg","example",1,13.53719187,"0",0.0239043824701195,NA,0.0239043824701195,NA,NA,NA,NA,1.59286413780844,0.08,"1"
"1275",0,23,24,"12",95,5,"park","meadows","park",1,11.83997011,"0",NA,NA,NA,NA,NA,NA,NA,3.26955774743331,0.232727272727273,"3"
"1276",0,24,23,"12",96,5,"road","pavement","sidewalk",0,16.2440691,"1",0.0201342281879195,0.0863309352517986,0.102112676056338,0.079136690647482,20,3,2.53255675029869,3.30886748144324,0.218637992831541,"3"
"1277",0,23,24,"12",97,5,"phone","iphone","technology",0,11.18446803,"1",0.00687285223367698,0.05,NA,0.0285714285714286,23,5,4.96598639455782,NA,0.248299319727891,"4"
"1278",0,24,23,"12",98,5,"department","school ","learn",0,17.16018581,"0",NA,NA,NA,NA,NA,NA,NA,NA,0.022140221402214,"1"
"1279",0,23,24,"12",99,5,"rule","regulation","law",0,6.18115091,"0",0.0204778156996587,0.0889679715302491,0.0136986301369863,0.0925266903914591,6,2,2.04,3.39563786310042,0.181494661921708,"3"
"1280",0,24,23,"12",100,5,"oil","unhealthy","ill",0,18.91665697,"1",NA,NA,0.00343642611683849,0.0745762711864407,NA,3,NA,NA,0.214285714285714,"3"
"1281",0,23,24,"12",101,6,"health","wellness","health",1,17.27348113,"0",0.0274914089347079,0.234875444839858,0.0274914089347079,0.234875444839858,1,1,1,NA,0.234875444839858,"4"
"1282",0,24,23,"12",102,6,"student","study","revise",0,11.41492486,"1",0.0578231292517007,0.00341296928327645,0.0412371134020619,NA,364,NA,72.2465753424657,4.69012144750186,0.246575342465753,"4"
"1283",0,23,24,"12",103,6,"power","electricity","gas",0,13.16806197,"2",0.0813559322033898,0.146853146853147,NA,0.0034965034965035,1,71,1,4.05899000822664,0.146853146853147,"2"
"1284",0,24,23,"12",104,6,"page","book","library",0,15.21537089,"0",0.20979020979021,0.0269360269360269,0.0735785953177258,0.037037037037037,4,2,1.65850515463918,5.2473775846042,0.0446735395189003,"1"
"1285",0,23,24,"12",105,6,"team","football","soccer",0,24.96695113,"0",0.0202020202020202,0.0102389078498294,0.144781144781145,0.122866894197952,77,1,13.2855392156863,4.5740029204491,0.136029411764706,"2"
"1286",0,24,23,"12",106,6,"design","decroation ","painting",0,18.24716496,"0",NA,NA,NA,NA,NA,NA,NA,NA,0.135416666666667,"2"
"1287",0,23,24,"12",107,6,"food","sustenance ","prolonged",0,34.34540701,"0",NA,NA,NA,NA,NA,NA,NA,NA,0.297202797202797,"4"
"1288",0,24,23,"12",108,6,"business","sales ","department",0,14.86092186,"0",NA,NA,NA,NA,NA,NA,NA,NA,0.160714285714286,"2"
"1289",0,23,24,"12",109,6,"question","answer","question",1,19.63807988,"1",0.197916666666667,0.227586206896552,0.197916666666667,0.227586206896552,3,1,1.17171717171717,5.2454488838351,0.266666666666667,"4"
"1290",0,24,23,"12",110,6,"week","month","may",0,28.36590004,"2",0.0968858131487889,0.0505050505050505,0.0726643598615917,0.0101010101010101,3,20,1.25052631578947,4.97802337638848,0.0631578947368421,"1"
"1291",0,23,24,"12",111,6,"book","page","book",1,10.01594305,"0",0.0269360269360269,0.20979020979021,0.0269360269360269,0.20979020979021,5,1,1.35956471935853,4.57354911217176,0.285223367697594,"4"
"1292",0,24,23,"12",112,6,"problem","trouble","difficulty",0,9.86761403,"1",0.0278745644599303,0.0706713780918728,0.0215827338129496,0.0247349823321555,12,5,3.3,NA,0.23321554770318,"4"
"1293",0,23,24,"12",113,6,"event","party","event",1,14.32283998,"1",0.118705035971223,0.00671140939597315,0.118705035971223,0.00671140939597315,110,37,20.4404332129964,5.367052521256,0.137184115523466,"2"
"1294",0,24,23,"12",114,6,"information","details","specifics",0,9.15116501,"1",0.00344827586206897,0.048689138576779,NA,0.0149812734082397,12,13,2.34078054298643,4.46268234578777,0.113970588235294,"2"
"1295",0,23,24,"12",115,6,"leader","follower","Instagram",0,29.65859103,"1",0.0287769784172662,0.180451127819549,NA,NA,1,NA,1,2.83590218649474,0.180451127819549,"3"
"1296",0,24,23,"12",116,6,"hand","palm","hand",1,3.67537093,"0",0.0169491525423729,0.270833333333333,0.0169491525423729,0.270833333333333,1,1,1,4.1217808380861,0.270833333333333,"4"
"1297",0,23,24,"12",117,6,"project","group","gang",0,11.08812308,"0",0.0138888888888889,0.027972027972028,0.0912280701754386,0.013986013986014,4,16,1.40446428571429,4.86736836046432,0.0392857142857143,"1"
"1298",0,24,23,"12",118,6,"thing","stuff","thing",1,2.45436716,"1",0.0534351145038168,0.0106382978723404,0.0534351145038168,0.0106382978723404,52,18,18.1824817518248,5.48645947162832,0.193430656934307,"3"
"1299",0,23,24,"12",119,6,"experience","opportunity ","chance",0,21.29121494,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.0586080586080586,"1"
"1300",0,24,23,"12",120,6,"body","curvy","hips",0,25.24565792,"0",0.00338983050847458,0.0285714285714286,0.00694444444444444,0.025,62,9,7.12068965517241,2.33322682730268,0.203448275862069,"3"
"1301",0,25,26,"13",1,1,"team","football","soccer",0,43.92532206,"0",0.0202020202020202,0.0102389078498294,0.144781144781145,0.122866894197952,77,1,13.2855392156863,4.5740029204491,0.136029411764706,"2"
"1302",0,26,25,"13",2,1,"week","day","sun",0,54.2038281,"2",0.141868512110727,0.0269360269360269,0.0340136054421769,0.0774410774410774,7,3,2.34473684210526,5.90349373479625,0.0631578947368421,"1"
"1303",0,25,26,"13",3,1,"question","answer","question",1,8.81262898,"1",0.197916666666667,0.227586206896552,0.197916666666667,0.227586206896552,3,1,1.17171717171717,5.2454488838351,0.266666666666667,"4"
"1304",0,26,25,"13",4,1,"body","figure","graph",0,49.65239286,"0",0.00338983050847458,0.0448275862068966,0.00347222222222222,0.0137931034482759,27,14,4.53846153846154,5.11131227050658,0.203448275862069,"3"
"1305",0,25,26,"13",5,1,"project","manager","boss",0,40.45236206,"0",0.00694444444444444,NA,0.0285714285714286,0.191881918819188,NA,1,NA,4.6012513679226,0.0392857142857143,"1"
"1306",0,26,25,"13",6,1,"thing","object","refuse",0,22.79717016,"1",0.145038167938931,0.188405797101449,0.014336917562724,NA,2,NA,1.02667040988209,4.41075989497024,0.193430656934307,"3"
"1307",0,25,26,"13",7,1,"food","eat","food",1,19.53417897,"0",0.133561643835616,0.175862068965517,0.133561643835616,0.175862068965517,31,1,1.68997668997669,5.40063586626649,0.297202797202797,"4"
"1308",0,26,25,"13",8,1,"hand","fingers","thumb",0,39.72890997,"0",0.0644067796610169,0.0655172413793104,0.0144927536231884,0.0137931034482759,17,16,4.13377192982456,4.52151598446214,0.270833333333333,"4"
"1309",0,25,26,"13",9,1,"power","voltage","electricity",0,25.74054098,"2",0.00338983050847458,0.0816326530612245,0.0244755244755245,0.187074829931973,14,1,1.79895104895105,NA,0.146853146853147,"2"
"1310",0,26,25,"13",10,1,"design","interior","inside",0,6.28222513,"0",0.013745704467354,0.106896551724138,0.0280701754385965,0.179310344827586,2,1,1.26680107526882,3.71996893617325,0.135416666666667,"2"
"1311",0,25,26,"13",11,1,"experience","wisdom","knowledge",0,22.97806287,"1",0.0402930402930403,0.0307167235494881,0.0376712328767123,0.0989761092150171,2,1,1.90801790801791,NA,0.0586080586080586,"1"
"1312",0,26,25,"13",12,1,"student","learning","school",0,11.93248796,"1",0.0238095238095238,0.00340136054421769,0.0309278350515464,0.142857142857143,370,1,72.4931506849315,4.3076128985335,0.246575342465753,"4"
"1313",0,25,26,"13",13,1,"book","read","book",1,2.97215796,"0",0.178451178451178,0.178947368421053,0.178451178451178,0.178947368421053,10,1,1.59389529007479,5.38184516615161,0.285223367697594,"4"
"1314",0,26,25,"13",14,1,"business","commerce","business",1,10.67216682,"0",0.00344827586206897,0.124113475177305,0.00344827586206897,0.124113475177305,4,2,1.29489795918367,3.54225414445335,0.160714285714286,"2"
"1315",0,25,26,"13",15,1,"event","planner","agenda",0,19.68587804,"1",0.00719424460431655,0.00709219858156028,0.0288808664259928,0.0212765957446809,89,9,19.3429602888087,3.21611342820634,0.137184115523466,"2"
"1316",0,26,25,"13",16,1,"page","book","read",0,44.3978281,"0",0.20979020979021,0.0269360269360269,0.178947368421053,0.178451178451178,4,1,1.65850515463918,5.2473775846042,0.0446735395189003,"1"
"1317",0,25,26,"13",17,1,"leader","president","leader",1,32.09507823,"1",0.0575539568345324,0.0979020979020979,0.0575539568345324,0.0979020979020979,3,2,1.84317937701396,5.14765604755049,0.180451127819549,"3"
"1318",0,26,25,"13",18,1,"information","knowledge","learning",0,42.22905803,"1",0.096551724137931,0.0342465753424658,0.0510204081632653,0.0342465753424658,20,10,3.32794117647059,4.40677855785705,0.113970588235294,"2"
"1319",0,25,26,"13",19,1,"health","well-being","health",1,39.40280509,"0",0.00343642611683849,0.195121951219512,0.00343642611683849,0.195121951219512,3,1,1.20373665480427,NA,0.234875444839858,"4"
"1320",0,26,25,"13",20,1,"problem","solution","answer",0,10.37010312,"1",0.10801393728223,0.193103448275862,0.0517241379310345,0.124137931034483,2,2,1.20772337203433,4.19924550291905,0.23321554770318,"4"
"1321",0,25,26,"13",21,2,"practice","dental","teeth",0,37.53389192,"0",NA,0.00334448160535117,0.0101351351351351,0.187290969899666,188,1,71.3875432525952,3.79152122476286,0.238754325259516,"4"
"1322",0,26,25,"13",22,2,"website","online","internet",0,26.75111198,"1",0.014336917562724,0.013745704467354,0.0205479452054795,0.202749140893471,13,1,5.97589285714286,3.82712826218723,0.0821428571428571,"1"
"1323",0,25,26,"13",23,2,"section","part","section",1,24.458318,"0",0.152777777777778,0.0408163265306122,0.152777777777778,0.0408163265306122,4,5,1.69890510948905,5.41692485522709,0.0693430656934307,"1"
